"","Symbol","logFC_FucoVsCtrl","pval_FucoVsCtrl","padj_FucoVsCtrl","up_FucoVsCtrl","down_FucoVsCtrl","sig_FucoVsCtrl"
"Cops7a","Cops7a",-0.169498400333761,0.564645258809955,0.999813034205243,FALSE,FALSE,"Not sig."
"Tuba8","Tuba8",-0.54621541183166,0.179991345604324,0.999813034205243,FALSE,FALSE,"Not sig."
"Bms1","Bms1",-0.0578913203106384,0.810717174500884,0.999813034205243,FALSE,FALSE,"Not sig."
"Clec4e","Clec4e",0.845154121771691,0.0516736000448437,0.999813034205243,FALSE,FALSE,"Not sig."
"Clec4d","Clec4d",0.36176288272883,0.402042146772737,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp248","Zfp248",0.298717256025831,0.555580196675957,0.999813034205243,FALSE,FALSE,"Not sig."
"Clec4a2","Clec4a2",0.267852006489101,0.539548929592012,0.999813034205243,FALSE,FALSE,"Not sig."
"Klrk1","Klrk1",-0.722387821695923,0.0463968914082467,0.999813034205243,FALSE,FALSE,"Not sig."
"Klrb1f","Klrb1f",-0.925854993922291,0.0198984491381601,0.999813034205243,FALSE,FALSE,"Not sig."
"Cd69","Cd69",0.278451895683853,0.401199666644503,0.999813034205243,FALSE,FALSE,"Not sig."
"Clec2d","Clec2d",-0.295234710795864,0.289105837204226,0.999813034205243,FALSE,FALSE,"Not sig."
"Clec1b","Clec1b",-0.395673611166714,0.273936546867366,0.999813034205243,FALSE,FALSE,"Not sig."
"Gabarapl1","Gabarapl1",-0.298411232858677,0.365118905832464,0.999813034205243,FALSE,FALSE,"Not sig."
"Olr1","Olr1",-0.320233007917777,0.496649673536387,0.999813034205243,FALSE,FALSE,"Not sig."
"Klrd1","Klrd1",-0.445193094874681,0.26954436918029,0.999813034205243,FALSE,FALSE,"Not sig."
"Rad52","Rad52",-0.0518301903736976,0.824178024599808,0.999813034205243,FALSE,FALSE,"Not sig."
"Klrc1","Klrc1",-0.282231657996562,0.624555162247161,0.999813034205243,FALSE,FALSE,"Not sig."
"Adipor2","Adipor2",-0.139197250487977,0.412034779734282,0.999813034205243,FALSE,FALSE,"Not sig."
"Erc1","Erc1",-0.0568937781733859,0.758558192993111,0.999813034205243,FALSE,FALSE,"Not sig."
"Ccdc77","Ccdc77",-0.225498045358383,0.296255465815086,0.999813034205243,FALSE,FALSE,"Not sig."
"Kdm5a","Kdm5a",0.0669915787482503,0.724491607208964,0.999813034205243,FALSE,FALSE,"Not sig."
"Klra2","Klra2",-0.24292713388183,0.450539209516674,0.999813034205243,FALSE,FALSE,"Not sig."
"Magohb","Magohb",-0.349340985913151,0.385361043491033,0.999813034205243,FALSE,FALSE,"Not sig."
"Ybx3","Ybx3",0.120852997858936,0.766460527296861,0.999813034205243,FALSE,FALSE,"Not sig."
"Etv6","Etv6",-0.114617809199921,0.6078778794866,0.999813034205243,FALSE,FALSE,"Not sig."
"Lrp6","Lrp6",0.0091800645310488,0.956323196835379,0.999813034205243,FALSE,FALSE,"Not sig."
"Dusp16","Dusp16",-0.162052496123681,0.479893110769076,0.999813034205243,FALSE,FALSE,"Not sig."
"Ddx47","Ddx47",0.106446899858278,0.654401503001571,0.999813034205243,FALSE,FALSE,"Not sig."
"Fam234b","Fam234b",0.0305448743722538,0.941381412396438,0.999813034205243,FALSE,FALSE,"Not sig."
"Emp1","Emp1",0.0831316522374176,0.882007137020067,0.999813034205243,FALSE,FALSE,"Not sig."
"Atf7ip","Atf7ip",0.0125449466515121,0.949354053271186,0.999813034205243,FALSE,FALSE,"Not sig."
"Plbd1","Plbd1",0.123558436166029,0.669933305602223,0.999813034205243,FALSE,FALSE,"Not sig."
"Wbp11","Wbp11",-0.120416465091011,0.536471212312143,0.999813034205243,FALSE,FALSE,"Not sig."
"Art4","Art4",0.16399338785795,0.743246755171218,0.999813034205243,FALSE,FALSE,"Not sig."
"Erp27","Erp27",-0.0833073490758895,0.81789897627946,0.999813034205243,FALSE,FALSE,"Not sig."
"Arhgdib","Arhgdib",-0.21284934953693,0.453541918960935,0.999813034205243,FALSE,FALSE,"Not sig."
"Ptpro","Ptpro",-0.179471170909921,0.624545857244489,0.999813034205243,FALSE,FALSE,"Not sig."
"Strap","Strap",0.042745287056797,0.804546237147373,0.999813034205243,FALSE,FALSE,"Not sig."
"Dera","Dera",-0.0702220950830939,0.715549458563761,0.999813034205243,FALSE,FALSE,"Not sig."
"Plekha5","Plekha5",0.0702261671987286,0.83894156551895,0.999813034205243,FALSE,FALSE,"Not sig."
"Aebp2","Aebp2",0.0425165336353917,0.818556103848109,0.999813034205243,FALSE,FALSE,"Not sig."
"Recql","Recql",-0.263665754165019,0.222830120836028,0.999813034205243,FALSE,FALSE,"Not sig."
"Golt1b","Golt1b",0.253636065649315,0.410199519450548,0.999813034205243,FALSE,FALSE,"Not sig."
"Ldhb","Ldhb",-0.612275180109045,0.242897476506719,0.999813034205243,FALSE,FALSE,"Not sig."
"Rad18","Rad18",-0.0315865547109601,0.90920670623753,0.999813034205243,FALSE,FALSE,"Not sig."
"Sspn","Sspn",1.27838374769336,0.0182779722158363,0.999813034205243,FALSE,FALSE,"Not sig."
"Bhlhe41","Bhlhe41",0.802621698696277,0.0722079516701477,0.999813034205243,FALSE,FALSE,"Not sig."
"Srgap3","Srgap3",-0.80741530615324,0.0510615347400328,0.999813034205243,FALSE,FALSE,"Not sig."
"Rassf8","Rassf8",-0.627505718243118,0.101998649365255,0.999813034205243,FALSE,FALSE,"Not sig."
"Irag2","Irag2",0.0835283855489139,0.682981972662485,0.999813034205243,FALSE,FALSE,"Not sig."
"Thumpd3","Thumpd3",0.0805298093556285,0.685284473692191,0.999813034205243,FALSE,FALSE,"Not sig."
"Kras","Kras",0.00790136058249329,0.971067729661126,0.999813034205243,FALSE,FALSE,"Not sig."
"Mtmr14","Mtmr14",0.0164071703677867,0.919649170646689,0.999813034205243,FALSE,FALSE,"Not sig."
"Cpne9","Cpne9",0.761888373719506,0.106148484045643,0.999813034205243,FALSE,FALSE,"Not sig."
"Ogg1","Ogg1",-0.304329055985139,0.279146730986293,0.999813034205243,FALSE,FALSE,"Not sig."
"Camk1","Camk1",-0.225779724324593,0.462391591525236,0.999813034205243,FALSE,FALSE,"Not sig."
"Etnk1","Etnk1",-0.221085353671551,0.369180031704338,0.999813034205243,FALSE,FALSE,"Not sig."
"Ttll3","Ttll3",-0.0501471429242172,0.741545552884702,0.999813034205243,FALSE,FALSE,"Not sig."
"C2cd5","C2cd5",-0.0481199118070177,0.738831299267953,0.999813034205243,FALSE,FALSE,"Not sig."
"Cmas","Cmas",0.0561705123877925,0.909928062026221,0.999813034205243,FALSE,FALSE,"Not sig."
"St8sia1","St8sia1",-0.108113673766191,0.793021991361378,0.999813034205243,FALSE,FALSE,"Not sig."
"Creld1","Creld1",-0.0670133668950453,0.793504232745429,0.999813034205243,FALSE,FALSE,"Not sig."
"Emc3","Emc3",-0.0341499905537463,0.902102858793714,0.999813034205243,FALSE,FALSE,"Not sig."
"Itpr2","Itpr2",-0.0575510014991016,0.765163488300246,0.999813034205243,FALSE,FALSE,"Not sig."
"Med21","Med21",-0.243671477977197,0.359642049286438,0.999813034205243,FALSE,FALSE,"Not sig."
"Sec13","Sec13",0.0220130894174221,0.914233398349823,0.999813034205243,FALSE,FALSE,"Not sig."
"Ccdc91","Ccdc91",0.282353445134908,0.221385403267935,0.999813034205243,FALSE,FALSE,"Not sig."
"Far2","Far2",-0.100720826878629,0.605037393719905,0.999813034205243,FALSE,FALSE,"Not sig."
"Ergic2","Ergic2",-0.103365366423228,0.556817537587299,0.999813034205243,FALSE,FALSE,"Not sig."
"Caprin2","Caprin2",0.247197183917132,0.412232108049569,0.999813034205243,FALSE,FALSE,"Not sig."
"Dennd5b","Dennd5b",0.248441604338492,0.603744292502399,0.999813034205243,FALSE,FALSE,"Not sig."
"Atg7","Atg7",-0.0673671118683658,0.739517086264736,0.999813034205243,FALSE,FALSE,"Not sig."
"Vgll4","Vgll4",0.239007208163077,0.259370599748098,0.999813034205243,FALSE,FALSE,"Not sig."
"Tamm41","Tamm41",0.0501730077812113,0.846869727429222,0.999813034205243,FALSE,FALSE,"Not sig."
"Cand2","Cand2",0.132759211641086,0.607081670892456,0.999813034205243,FALSE,FALSE,"Not sig."
"Mbd4","Mbd4",-0.18822912525734,0.448714746626747,0.999813034205243,FALSE,FALSE,"Not sig."
"Ift122","Ift122",0.116491975051225,0.717193726331318,0.999813034205243,FALSE,FALSE,"Not sig."
"Klrb1c","Klrb1c",-0.949100907972504,0.0427230775752309,0.999813034205243,FALSE,FALSE,"Not sig."
"Necap1","Necap1",0.126754073853317,0.645196722606015,0.999813034205243,FALSE,FALSE,"Not sig."
"Ing4","Ing4",-0.17222321106232,0.390316254282673,0.999813034205243,FALSE,FALSE,"Not sig."
"Mrpl51","Mrpl51",0.104364654835431,0.659844605997069,0.999813034205243,FALSE,FALSE,"Not sig."
"Cd27","Cd27",-0.430181914328097,0.131360493407697,0.999813034205243,FALSE,FALSE,"Not sig."
"Vamp1","Vamp1",-0.217950527182537,0.378171191145311,0.999813034205243,FALSE,FALSE,"Not sig."
"Ltbr","Ltbr",0.128873579508261,0.742477271114807,0.999813034205243,FALSE,FALSE,"Not sig."
"Scnn1a","Scnn1a",0.0289891143102549,0.936600892059876,0.999813034205243,FALSE,FALSE,"Not sig."
"Tnfrsf1a","Tnfrsf1a",0.0896104039397909,0.79415301791846,0.999813034205243,FALSE,FALSE,"Not sig."
"Cd9","Cd9",-0.380248639329284,0.285487564562511,0.999813034205243,FALSE,FALSE,"Not sig."
"D6Wsu163e","D6Wsu163e",-0.0592740875105271,0.749762142259206,0.999813034205243,FALSE,FALSE,"Not sig."
"Tspan9","Tspan9",-0.370489135408057,0.307653655657726,0.999813034205243,FALSE,FALSE,"Not sig."
"Fkbp4","Fkbp4",-0.0874349612787112,0.683009734960375,0.999813034205243,FALSE,FALSE,"Not sig."
"Clec2i","Clec2i",-0.0206083648477267,0.934384265347056,0.999813034205243,FALSE,FALSE,"Not sig."
"Strn4","Strn4",-0.0248004238178028,0.893153808595398,0.999813034205243,FALSE,FALSE,"Not sig."
"Mzf1","Mzf1",0.331560986376894,0.586984044346502,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp606","Zfp606",-0.0505138211726952,0.83782489340498,0.999813034205243,FALSE,FALSE,"Not sig."
"Mark4","Mark4",-0.0813342922141937,0.641587086870087,0.999813034205243,FALSE,FALSE,"Not sig."
"Ercc2","Ercc2",0.0420807780253955,0.856732007344351,0.999813034205243,FALSE,FALSE,"Not sig."
"Rtn2","Rtn2",1.31120241074594,0.0857441729873469,0.999813034205243,FALSE,FALSE,"Not sig."
"Vasp","Vasp",0.188864504152088,0.367051636944679,0.999813034205243,FALSE,FALSE,"Not sig."
"Qpctl","Qpctl",-0.19478671364185,0.368025528754056,0.999813034205243,FALSE,FALSE,"Not sig."
"Dmpk","Dmpk",0.313434878378339,0.484444816260971,0.999813034205243,FALSE,FALSE,"Not sig."
"Dmwd","Dmwd",-0.424584988212628,0.290894320538107,0.999813034205243,FALSE,FALSE,"Not sig."
"Pglyrp1","Pglyrp1",0.205186603213956,0.499453497519084,0.999813034205243,FALSE,FALSE,"Not sig."
"Pdcd5","Pdcd5",0.343090017468444,0.1412010300776,0.999813034205243,FALSE,FALSE,"Not sig."
"Uri1","Uri1",0.052245679085615,0.783269624725087,0.999813034205243,FALSE,FALSE,"Not sig."
"Pop4","Pop4",-0.288569825541515,0.397485805216603,0.999813034205243,FALSE,FALSE,"Not sig."
"Lilra6","Lilra6",-0.0476135226542668,0.864565798545408,0.999813034205243,FALSE,FALSE,"Not sig."
"Rpl28","Rpl28",0.154609665297409,0.58379708300531,0.999813034205243,FALSE,FALSE,"Not sig."
"U2af2","U2af2",0.244706430281688,0.18458837424226,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp273","Zfp273",-0.138624598053038,0.712461765704562,0.999813034205243,FALSE,FALSE,"Not sig."
"Cyfip1","Cyfip1",0.145240095201428,0.428496254588104,0.999813034205243,FALSE,FALSE,"Not sig."
"Herc2","Herc2",0.0305151652318002,0.849491417325086,0.999813034205243,FALSE,FALSE,"Not sig."
"Nipa2","Nipa2",-0.0881835850010826,0.610483071739696,0.999813034205243,FALSE,FALSE,"Not sig."
"Psd3","Psd3",0.0428619160690314,0.839320608906439,0.999813034205243,FALSE,FALSE,"Not sig."
"Siglecg","Siglecg",-0.0512839249769403,0.888258611125793,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp719","Zfp719",-0.335812943843606,0.232389860623102,0.999813034205243,FALSE,FALSE,"Not sig."
"Zdhhc13","Zdhhc13",-0.0416721735571614,0.82625947060885,0.999813034205243,FALSE,FALSE,"Not sig."
"Siglece","Siglece",0.163877653652798,0.645315541699507,0.999813034205243,FALSE,FALSE,"Not sig."
"Cyp2b10","Cyp2b10",-0.581706091061717,0.274628535599509,0.999813034205243,FALSE,FALSE,"Not sig."
"Faap24","Faap24",0.273884702836643,0.368461259619716,0.999813034205243,FALSE,FALSE,"Not sig."
"Gas2","Gas2",-0.104890865460133,0.723742887699991,0.999813034205243,FALSE,FALSE,"Not sig."
"Prmt3","Prmt3",0.0856743686051885,0.709928745658372,0.999813034205243,FALSE,FALSE,"Not sig."
"Asb7","Asb7",-0.074440541056319,0.702247901593536,0.999813034205243,FALSE,FALSE,"Not sig."
"Snrpa1","Snrpa1",0.182514254777356,0.479776861571103,0.999813034205243,FALSE,FALSE,"Not sig."
"Tars3","Tars3",0.200663984207269,0.450620385398679,0.999813034205243,FALSE,FALSE,"Not sig."
"Tjp1","Tjp1",-0.527817063330064,0.180925843007951,0.999813034205243,FALSE,FALSE,"Not sig."
"Mphosph10","Mphosph10",-0.0458683884428515,0.880586670282652,0.999813034205243,FALSE,FALSE,"Not sig."
"Mtmr10","Mtmr10",-0.255094342792119,0.277781588686708,0.999813034205243,FALSE,FALSE,"Not sig."
"Crtc3","Crtc3",-0.000469183073910717,0.998014385840824,0.999920177050452,FALSE,FALSE,"Not sig."
"Blm","Blm",-0.0828486346422923,0.729364033562369,0.999813034205243,FALSE,FALSE,"Not sig."
"Furin","Furin",0.308966650291705,0.26694164071165,0.999813034205243,FALSE,FALSE,"Not sig."
"Hddc3","Hddc3",0.816202089220035,0.00999628611410615,0.999813034205243,FALSE,FALSE,"Not sig."
"Unc45a","Unc45a",0.35622847417275,0.0972887864112286,0.999813034205243,FALSE,FALSE,"Not sig."
"Vps33b","Vps33b",-0.156130381007074,0.451557565621475,0.999813034205243,FALSE,FALSE,"Not sig."
"Iqgap1","Iqgap1",0.144612853086525,0.399111534728673,0.999813034205243,FALSE,FALSE,"Not sig."
"Cib1","Cib1",0.0565881973390765,0.786556987927319,0.999813034205243,FALSE,FALSE,"Not sig."
"Sema4b","Sema4b",0.0522371352209359,0.779879391493773,0.999813034205243,FALSE,FALSE,"Not sig."
"Idh2","Idh2",-0.154940677365423,0.614147698807888,0.999813034205243,FALSE,FALSE,"Not sig."
"Pgpep1l","Pgpep1l",0.833863175500557,0.0478770686682883,0.999813034205243,FALSE,FALSE,"Not sig."
"Ttc23","Ttc23",-0.0366349257757786,0.892517072881424,0.999813034205243,FALSE,FALSE,"Not sig."
"Lrrc28","Lrrc28",-0.285348087816422,0.154445180704124,0.999813034205243,FALSE,FALSE,"Not sig."
"Mef2a","Mef2a",-0.135779137962402,0.513983560284801,0.999813034205243,FALSE,FALSE,"Not sig."
"Ctsc","Ctsc",0.369808593319824,0.0662700855177182,0.999813034205243,FALSE,FALSE,"Not sig."
"Cd22","Cd22",-0.449298463620528,0.264735819784291,0.999813034205243,FALSE,FALSE,"Not sig."
"Tyrobp","Tyrobp",0.262728708069584,0.449806136874041,0.999813034205243,FALSE,FALSE,"Not sig."
"Sipa1l3","Sipa1l3",-0.00948688262533799,0.964975573407031,0.999813034205243,FALSE,FALSE,"Not sig."
"2200002D01Rik","2200002D01Rik",-0.415984140237314,0.241171931156152,0.999813034205243,FALSE,FALSE,"Not sig."
"Yif1b","Yif1b",-0.0298961473045756,0.903736830014637,0.999813034205243,FALSE,FALSE,"Not sig."
"Rasgrp4","Rasgrp4",-0.109272852170064,0.724649647301074,0.999813034205243,FALSE,FALSE,"Not sig."
"Fam98c","Fam98c",-0.294923499270027,0.164936231846243,0.999813034205243,FALSE,FALSE,"Not sig."
"Psmd8","Psmd8",0.109027062560719,0.677201400353295,0.999813034205243,FALSE,FALSE,"Not sig."
"Ryr1","Ryr1",0.241345308300816,0.356264636074084,0.999813034205243,FALSE,FALSE,"Not sig."
"Nfkbib","Nfkbib",0.29389294383026,0.293866118984875,0.999813034205243,FALSE,FALSE,"Not sig."
"Lrfn1","Lrfn1",0.49593040229807,0.412624550788516,0.999813034205243,FALSE,FALSE,"Not sig."
"Pak4","Pak4",-0.221703381079652,0.290926594181452,0.999813034205243,FALSE,FALSE,"Not sig."
"Psmc4","Psmc4",-0.047336348589168,0.76220206868156,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp626","Zfp626",-0.45381908129759,0.172133085794211,0.999813034205243,FALSE,FALSE,"Not sig."
"Mfge8","Mfge8",-0.058129686787378,0.859078102053999,0.999813034205243,FALSE,FALSE,"Not sig."
"Aen","Aen",-0.168124431685577,0.426516237215292,0.999813034205243,FALSE,FALSE,"Not sig."
"Det1","Det1",-0.0263926866202642,0.926302237378265,0.999813034205243,FALSE,FALSE,"Not sig."
"Mrps11","Mrps11",-0.084007574682959,0.755532936065079,0.999813034205243,FALSE,FALSE,"Not sig."
"Mrpl46","Mrpl46",0.300762264990999,0.248133739079931,0.999813034205243,FALSE,FALSE,"Not sig."
"Ccdc90b","Ccdc90b",-0.142639391130805,0.742358117005889,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmem126b","Tmem126b",-0.449537192301176,0.150924773519762,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmem126a","Tmem126a",0.000102846731271998,0.99964388890188,0.999920177050452,FALSE,FALSE,"Not sig."
"Sytl2","Sytl2",0.0440136635564542,0.919973796543261,0.999813034205243,FALSE,FALSE,"Not sig."
"Eed","Eed",0.162502617349803,0.395413312243999,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfand6","Zfand6",-0.112322176009535,0.785249273353372,0.999813034205243,FALSE,FALSE,"Not sig."
"Fah","Fah",0.438841423228874,0.348076237315803,0.999813034205243,FALSE,FALSE,"Not sig."
"Ddias","Ddias",0.396469961788315,0.294612961521881,0.999813034205243,FALSE,FALSE,"Not sig."
"Rab30","Rab30",1.01905088140174,0.0167453626927605,0.999813034205243,FALSE,FALSE,"Not sig."
"Ndufc2","Ndufc2",0.292106753311293,0.290446708566773,0.999813034205243,FALSE,FALSE,"Not sig."
"Anapc15","Anapc15",0.0853741852035551,0.770689559837336,0.999813034205243,FALSE,FALSE,"Not sig."
"Art2b","Art2b",-0.846016604595107,0.0328721252195046,0.999813034205243,FALSE,FALSE,"Not sig."
"Gm45837","Gm45837",-0.0203231849604286,0.931428099924777,0.999813034205243,FALSE,FALSE,"Not sig."
"Arl6ip1","Arl6ip1",0.0332229733145312,0.907208733114455,0.999813034205243,FALSE,FALSE,"Not sig."
"Smg1","Smg1",0.121406939279064,0.531326932619977,0.999813034205243,FALSE,FALSE,"Not sig."
"Xylt1","Xylt1",0.284061482622241,0.141219972464576,0.999813034205243,FALSE,FALSE,"Not sig."
"Nucb2","Nucb2",0.149772165736062,0.550251158271904,0.999813034205243,FALSE,FALSE,"Not sig."
"Pik3c2a","Pik3c2a",-0.113922530230808,0.53265970722972,0.999813034205243,FALSE,FALSE,"Not sig."
"Ipo5","Ipo5",0.0559596694395689,0.73522139328631,0.999813034205243,FALSE,FALSE,"Not sig."
"1110004F10Rik","1110004F10Rik",-0.216827462608608,0.46043505011518,0.999813034205243,FALSE,FALSE,"Not sig."
"Cyp2r1","Cyp2r1",0.186490824323703,0.564069592469145,0.999813034205243,FALSE,FALSE,"Not sig."
"Pde3b","Pde3b",-0.0816467191810367,0.739384004892915,0.999813034205243,FALSE,FALSE,"Not sig."
"Mylpf","Mylpf",0.299647477043212,0.237587189804539,0.999813034205243,FALSE,FALSE,"Not sig."
"Qprt","Qprt",0.174811173597194,0.643626582814457,0.999813034205243,FALSE,FALSE,"Not sig."
"Kif22","Kif22",-0.291813088283167,0.295561178382119,0.999813034205243,FALSE,FALSE,"Not sig."
"Maz","Maz",-0.0485127459664859,0.776029343862248,0.999813034205243,FALSE,FALSE,"Not sig."
"Pagr1a","Pagr1a",0.176540340999289,0.580587008574339,0.999813034205243,FALSE,FALSE,"Not sig."
"Mvp","Mvp",0.171702405878729,0.366410701174996,0.999813034205243,FALSE,FALSE,"Not sig."
"Cdipt","Cdipt",0.0456922644018893,0.813517944191633,0.999813034205243,FALSE,FALSE,"Not sig."
"Sez6l2","Sez6l2",0.371727059671062,0.102321404903144,0.999813034205243,FALSE,FALSE,"Not sig."
"Kctd13","Kctd13",-0.0657390172578211,0.80461595888204,0.999813034205243,FALSE,FALSE,"Not sig."
"Stard10","Stard10",-0.328705249510262,0.195242660922743,0.999813034205243,FALSE,FALSE,"Not sig."
"Ino80e","Ino80e",0.101790456952015,0.614688122388731,0.999813034205243,FALSE,FALSE,"Not sig."
"Fchsd2","Fchsd2",-0.261047027032358,0.505073883038528,0.999813034205243,FALSE,FALSE,"Not sig."
"Aldoa","Aldoa",-0.188812760212634,0.550445747896484,0.999813034205243,FALSE,FALSE,"Not sig."
"Ppp4c","Ppp4c",0.0089168704715683,0.955162565160122,0.999813034205243,FALSE,FALSE,"Not sig."
"Tbx6","Tbx6",-0.0595114112226352,0.791692106950576,0.999813034205243,FALSE,FALSE,"Not sig."
"Plekhb1","Plekhb1",0.329419936403021,0.260997373539765,0.999813034205243,FALSE,FALSE,"Not sig."
"Gdpd3","Gdpd3",-0.322535931169337,0.247742595836723,0.999813034205243,FALSE,FALSE,"Not sig."
"Rab6a","Rab6a",-0.212867751372736,0.452189389754754,0.999813034205243,FALSE,FALSE,"Not sig."
"Mrpl48","Mrpl48",-0.0401692143327382,0.854039812448428,0.999813034205243,FALSE,FALSE,"Not sig."
"Coro1a","Coro1a",0.0551323445853063,0.757486800243426,0.999813034205243,FALSE,FALSE,"Not sig."
"Dnajb13","Dnajb13",-0.315664274237405,0.142555592460754,0.999813034205243,FALSE,FALSE,"Not sig."
"Sult1a1","Sult1a1",-0.263142297798412,0.4666546198364,0.999813034205243,FALSE,FALSE,"Not sig."
"Sgf29","Sgf29",-0.148452323494311,0.551365461152608,0.999813034205243,FALSE,FALSE,"Not sig."
"Nupr1","Nupr1",0.357351368525206,0.27051840762465,0.999813034205243,FALSE,FALSE,"Not sig."
"Ppme1","Ppme1",-0.0241718649905192,0.879528027021584,0.999813034205243,FALSE,FALSE,"Not sig."
"Cln3","Cln3",0.28946712535315,0.381994789890412,0.999813034205243,FALSE,FALSE,"Not sig."
"Nfatc2ip","Nfatc2ip",0.064971817151438,0.73532202913886,0.999813034205243,FALSE,FALSE,"Not sig."
"Cd19","Cd19",-0.110017384593566,0.794396615569336,0.999813034205243,FALSE,FALSE,"Not sig."
"Pold3","Pold3",0.0247277012511286,0.896557036296332,0.999813034205243,FALSE,FALSE,"Not sig."
"Rabep2","Rabep2",-0.161792341736488,0.58718348357658,0.999813034205243,FALSE,FALSE,"Not sig."
"Pgm2l1","Pgm2l1",-0.314008870982878,0.360766508425755,0.999813034205243,FALSE,FALSE,"Not sig."
"Atp2a1","Atp2a1",-0.0136145056951562,0.970241631285137,0.999813034205243,FALSE,FALSE,"Not sig."
"Sh2b1","Sh2b1",-0.156441606266101,0.531766940790007,0.999813034205243,FALSE,FALSE,"Not sig."
"Eif3c","Eif3c",0.0347822635488034,0.869842082087359,0.999813034205243,FALSE,FALSE,"Not sig."
"Spns1","Spns1",0.0189571375852696,0.937001610770737,0.999813034205243,FALSE,FALSE,"Not sig."
"Lat","Lat",-0.296869878008331,0.27839847424745,0.999813034205243,FALSE,FALSE,"Not sig."
"Rps3","Rps3",0.117114605303567,0.56182590934135,0.999813034205243,FALSE,FALSE,"Not sig."
"Il21r","Il21r",-0.328908609259853,0.248484069548641,0.999813034205243,FALSE,FALSE,"Not sig."
"Dgat2","Dgat2",0.696773517050431,0.0940808237084603,0.999813034205243,FALSE,FALSE,"Not sig."
"Il4ra","Il4ra",-0.0400213044182901,0.847040475185373,0.999813034205243,FALSE,FALSE,"Not sig."
"Nsmce1","Nsmce1",-0.182098651667521,0.552933664024887,0.999813034205243,FALSE,FALSE,"Not sig."
